t,beta1,r1,sigma
21/11/2021,0.088662683,0.076089775,0.05
22/11/2021,0.088662683,0.076089775,0.05
23/11/2021,0.088662683,0.076089775,0.05
24/11/2021,0.088662683,0.076089775,0.05
25/11/2021,0.088662683,0.076089775,0.05
26/11/2021,0.088662683,0.076089775,0.05
27/11/2021,0.088662683,0.076089775,0.05
28/11/2021,0.075313924,0.077035686,0.05
29/11/2021,0.075313924,0.077035686,0.05
30/11/2021,0.075313924,0.077035686,0.05
1/12/2021,0.075313924,0.077035686,0.05
2/12/2021,0.075313924,0.077035686,0.05
3/12/2021,0.075313924,0.077035686,0.05
4/12/2021,0.075313924,0.077035686,0.05
5/12/2021,0.075313924,0.077035686,0.05
6/12/2021,0.075313924,0.077035686,0.05
7/12/2021,0.075313924,0.077035686,0.05
8/12/2021,0.075313924,0.077035686,0.05
9/12/2021,0.073842255,0.078970188,0.05
10/12/2021,0.073842255,0.078970188,0.05
11/12/2021,0.073842255,0.078970188,0.05
12/12/2021,0.073842255,0.078970188,0.05
13/12/2021,0.073842255,0.078970188,0.05
14/12/2021,0.073842255,0.078970188,0.05
15/12/2021,0.073842255,0.078970188,0.05
16/12/2021,0.073842255,0.078970188,0.05
17/12/2021,0.073842255,0.078970188,0.05
18/12/2021,0.066750715,0.080972272,0.05
19/12/2021,0.066750715,0.080972272,0.05
20/12/2021,0.066750715,0.080972272,0.05
21/12/2021,0.066750715,0.080972272,0.05
22/12/2021,0.066750715,0.080972272,0.05
23/12/2021,0.066750715,0.080972272,0.05
24/12/2021,0.066750715,0.080972272,0.05
25/12/2021,0.066750715,0.080972272,0.05
26/12/2021,0.066750715,0.080972272,0.05
27/12/2021,0.066750715,0.080972272,0.05
28/12/2021,0.066750715,0.080972272,0.05
29/12/2021,0.066750715,0.080972272,0.05
30/12/2021,0.066750715,0.080972272,0.05
31/12/2021,0.066750715,0.080972272,0.05
1/1/2022,0.066750715,0.080972272,0.05
2/1/2022,0.095586154,0.06687483,0.05
3/1/2022,0.095586154,0.06687483,0.05
4/1/2022,0.095586154,0.06687483,0.05
5/1/2022,0.095586154,0.06687483,0.05
6/1/2022,0.095586154,0.06687483,0.05
7/1/2022,0.095586154,0.06687483,0.05
8/1/2022,0.095586154,0.06687483,0.05
9/1/2022,0.095586154,0.06687483,0.05
10/1/2022,0.095586154,0.06687483,0.05
11/1/2022,0.095586154,0.06687483,0.05
12/1/2022,0.095586154,0.06687483,0.05
13/1/2022,0.095586154,0.06687483,0.05
14/1/2022,0.095586154,0.06687483,0.05
15/1/2022,0.095586154,0.06687483,0.05
16/1/2022,0.095586154,0.06687483,0.05
17/1/2022,0.095586154,0.06687483,0.05
18/1/2022,0.095586154,0.06687483,0.05
19/1/2022,0.095586154,0.06687483,0.05
20/1/2022,0.095586154,0.06687483,0.05
21/1/2022,0.095586154,0.06687483,0.05
22/1/2022,0.095586154,0.06687483,0.05
23/1/2022,0.095586154,0.06687483,0.05
24/1/2022,0.095586154,0.06687483,0.05
25/1/2022,0.095586154,0.06687483,0.05
26/1/2022,0.095586154,0.06687483,0.05
27/1/2022,0.095586154,0.06687483,0.05
28/1/2022,0.095586154,0.06687483,0.05
29/1/2022,0.095586154,0.06687483,0.05
30/1/2022,0.095586154,0.06687483,0.05
31/1/2022,0.095586154,0.06687483,0.05
1/2/2022,0.095586154,0.06687483,0.05
2/2/2022,0.095586154,0.06687483,0.05
3/2/2022,0.095586154,0.06687483,0.05
4/2/2022,0.095586154,0.06687483,0.05
5/2/2022,0.095586154,0.06687483,0.05
6/2/2022,0.095586154,0.06687483,0.05
7/2/2022,0.095586154,0.06687483,0.05
8/2/2022,0.095586154,0.06687483,0.05
9/2/2022,0.095586154,0.06687483,0.05
10/2/2022,0.095586154,0.06687483,0.05
11/2/2022,0.095586154,0.06687483,0.05
12/2/2022,0.095586154,0.06687483,0.05
13/2/2022,0.137008078,0.050559346,0.05
14/2/2022,0.137008078,0.050559346,0.05
15/2/2022,0.137008078,0.050559346,0.05
16/2/2022,0.137008078,0.050559346,0.05
17/2/2022,0.137008078,0.050559346,0.05
18/2/2022,0.137008078,0.050559346,0.05
19/2/2022,0.137008078,0.050559346,0.05
20/2/2022,0.137008078,0.050559346,0.05
21/2/2022,0.137008078,0.050559346,0.05
22/2/2022,0.137008078,0.050559346,0.05
23/2/2022,0.137008078,0.050559346,0.05
24/2/2022,0.137008078,0.050559346,0.05
25/2/2022,0.137008078,0.050559346,0.05
26/2/2022,0.137008078,0.050559346,0.05
27/2/2022,0.137008078,0.050559346,0.05
28/2/2022,0.090161644,0.074993805,0.05
1/3/2022,0.090161644,0.074993805,0.05
2/3/2022,0.090161644,0.074993805,0.05
3/3/2022,0.090161644,0.074993805,0.05
4/3/2022,0.090161644,0.074993805,0.05
5/3/2022,0.090161644,0.074993805,0.05
6/3/2022,0.090161644,0.074993805,0.05
7/3/2022,0.090161644,0.074993805,0.05
8/3/2022,0.090161644,0.074993805,0.05
9/3/2022,0.090161644,0.074993805,0.05
10/3/2022,0.090161644,0.074993805,0.05
11/3/2022,0.090161644,0.074993805,0.05
12/3/2022,0.090161644,0.074993805,0.05
13/3/2022,0.090161644,0.074993805,0.05
14/3/2022,0.090161644,0.074993805,0.05
15/3/2022,0.090161644,0.074993805,0.05
16/3/2022,0.090161644,0.074993805,0.05
17/3/2022,0.090161644,0.074993805,0.05
18/3/2022,0.079457051,0.087308698,0.05
19/3/2022,0.079457051,0.087308698,0.05
20/3/2022,0.079457051,0.087308698,0.05
21/3/2022,0.079457051,0.087308698,0.05
22/3/2022,0.079457051,0.087308698,0.05
23/3/2022,0.079457051,0.087308698,0.05
24/3/2022,0.079457051,0.087308698,0.05
25/3/2022,0.079457051,0.087308698,0.05
26/3/2022,0.079457051,0.087308698,0.05
27/3/2022,0.079457051,0.087308698,0.05
28/3/2022,0.076696379,0.089645041,0.05
29/3/2022,0.076696379,0.089645041,0.05
30/3/2022,0.076696379,0.089645041,0.05
31/3/2022,0.076696379,0.089645041,0.05
1/4/2022,0.076696379,0.089645041,0.05
2/4/2022,0.076696379,0.089645041,0.05
3/4/2022,0.076696379,0.089645041,0.05
4/4/2022,0.076696379,0.089645041,0.05
5/4/2022,0.076696379,0.089645041,0.05
6/4/2022,0.076696379,0.089645041,0.05
7/4/2022,0.067041083,0.098551016,0.05
8/4/2022,0.067041083,0.098551016,0.05
9/4/2022,0.067041083,0.098551016,0.05
10/4/2022,0.067041083,0.098551016,0.05
11/4/2022,0.067041083,0.098551016,0.05
12/4/2022,0.067041083,0.098551016,0.05
13/4/2022,0.067041083,0.098551016,0.05
14/4/2022,0.067041083,0.098551016,0.05
15/4/2022,0.067041083,0.098551016,0.05
16/4/2022,0.067041083,0.098551016,0.05
17/4/2022,0.067041083,0.098551016,0.05
18/4/2022,0.067041083,0.098551016,0.05
19/4/2022,0.067041083,0.098551016,0.05
20/4/2022,0.061806854,0.098871587,0.05
21/4/2022,0.061806854,0.098871587,0.05
22/4/2022,0.061806854,0.098871587,0.05
23/4/2022,0.061806854,0.098871587,0.05
24/4/2022,0.061806854,0.098871587,0.05
25/4/2022,0.061806854,0.098871587,0.05
26/4/2022,0.061806854,0.098871587,0.05
27/4/2022,0.061806854,0.098871587,0.05
28/4/2022,0.038283006,0.114861528,0.05
29/4/2022,0.038283006,0.114861528,0.05
30/4/2022,0.038283006,0.114861528,0.05
1/5/2022,0.038283006,0.114861528,0.05
2/5/2022,0.038283006,0.114861528,0.05
3/5/2022,0.038283006,0.114861528,0.05
4/5/2022,0.038283006,0.114861528,0.05
5/5/2022,0.038283006,0.114861528,0.05
6/5/2022,0.038283006,0.114861528,0.05
7/5/2022,0.038283006,0.114861528,0.05
8/5/2022,0.038283006,0.114861528,0.05
9/5/2022,0.038283006,0.114861528,0.05
10/5/2022,0.038283006,0.114861528,0.05
11/5/2022,0.117827564,0.082721078,0.05
12/5/2022,0.117827564,0.082721078,0.05
13/5/2022,0.117827564,0.082721078,0.05
14/5/2022,0.117827564,0.082721078,0.05
15/5/2022,0.117827564,0.082721078,0.05
16/5/2022,0.117827564,0.082721078,0.05
17/5/2022,0.117827564,0.082721078,0.05
18/5/2022,0.117827564,0.082721078,0.05
19/5/2022,0.117827564,0.082721078,0.05
20/5/2022,0.117827564,0.082721078,0.05
21/5/2022,0.117827564,0.082721078,0.05
22/5/2022,0.065533337,0.076454167,0.05
23/5/2022,0.065533337,0.076454167,0.05
24/5/2022,0.065533337,0.076454167,0.05
25/5/2022,0.065533337,0.076454167,0.05
26/5/2022,0.065533337,0.076454167,0.05
27/5/2022,0.065533337,0.076454167,0.05
28/5/2022,0.065533337,0.076454167,0.05
29/5/2022,0.065533337,0.076454167,0.05
30/5/2022,0.063466371,0.063378115,0.05
31/5/2022,0.063466371,0.063378115,0.05
1/6/2022,0.063466371,0.063378115,0.05
2/6/2022,0.063466371,0.063378115,0.05
3/6/2022,0.063466371,0.063378115,0.05
4/6/2022,0.063466371,0.063378115,0.05
5/6/2022,0.063466371,0.063378115,0.05
6/6/2022,0.063466371,0.063378115,0.05
7/6/2022,0.063466371,0.063378115,0.05
8/6/2022,0.063466371,0.063378115,0.05
9/6/2022,0.063466371,0.063378115,0.05
10/6/2022,0.063466371,0.063378115,0.05
11/6/2022,0.063466371,0.063378115,0.05
12/6/2022,0.063466371,0.063378115,0.05
13/6/2022,0.082338673,0.054320694,0.05
14/6/2022,0.082338673,0.054320694,0.05
15/6/2022,0.082338673,0.054320694,0.05
16/6/2022,0.082338673,0.054320694,0.05
17/6/2022,0.082338673,0.054320694,0.05
18/6/2022,0.082338673,0.054320694,0.05
19/6/2022,0.082338673,0.054320694,0.05
20/6/2022,0.082338673,0.054320694,0.05
21/6/2022,0.082338673,0.054320694,0.05
22/6/2022,0.082338673,0.054320694,0.05
23/6/2022,0.082338673,0.054320694,0.05
24/6/2022,0.082338673,0.054320694,0.05
25/6/2022,0.083093534,0.061249195,0.05
26/6/2022,0.083093534,0.061249195,0.05
27/6/2022,0.083093534,0.061249195,0.05
28/6/2022,0.083093534,0.061249195,0.05
29/6/2022,0.083093534,0.061249195,0.05
30/6/2022,0.083093534,0.061249195,0.05
1/7/2022,0.083093534,0.061249195,0.05
2/7/2022,0.083093534,0.061249195,0.05
3/7/2022,0.083093534,0.061249195,0.05
4/7/2022,0.083093534,0.061249195,0.05
5/7/2022,0.083093534,0.061249195,0.05
6/7/2022,0.083093534,0.061249195,0.05
7/7/2022,0.083093534,0.061249195,0.05
8/7/2022,0.083093534,0.061249195,0.05
9/7/2022,0.097135805,0.056598686,0.05
10/7/2022,0.097135805,0.056598686,0.05
11/7/2022,0.097135805,0.056598686,0.05
12/7/2022,0.097135805,0.056598686,0.05
13/7/2022,0.097135805,0.056598686,0.05
14/7/2022,0.097135805,0.056598686,0.05
15/7/2022,0.097135805,0.056598686,0.05
16/7/2022,0.097135805,0.056598686,0.05
17/7/2022,0.105629773,0.062135077,0.05
18/7/2022,0.105629773,0.062135077,0.05
19/7/2022,0.105629773,0.062135077,0.05
20/7/2022,0.105629773,0.062135077,0.05
21/7/2022,0.105629773,0.062135077,0.05
22/7/2022,0.105629773,0.062135077,0.05
23/7/2022,0.105629773,0.062135077,0.05
24/7/2022,0.105629773,0.062135077,0.05
25/7/2022,0.105629773,0.062135077,0.05
26/7/2022,0.105629773,0.062135077,0.05
27/7/2022,0.081294546,0.075670965,0.05
28/7/2022,0.081294546,0.075670965,0.05
29/7/2022,0.081294546,0.075670965,0.05
30/7/2022,0.081294546,0.075670965,0.05
31/7/2022,0.081294546,0.075670965,0.05
1/8/2022,0.081294546,0.075670965,0.05
2/8/2022,0.081294546,0.075670965,0.05
3/8/2022,0.081294546,0.075670965,0.05
4/8/2022,0.081294546,0.075670965,0.05
5/8/2022,0.089469046,0.074475808,0.05
6/8/2022,0.089469046,0.074475808,0.05
7/8/2022,0.089469046,0.074475808,0.05
8/8/2022,0.089469046,0.074475808,0.05
9/8/2022,0.089469046,0.074475808,0.05
10/8/2022,0.089469046,0.074475808,0.05
11/8/2022,0.08581274,0.079521251,0.05
12/8/2022,0.08581274,0.079521251,0.05
13/8/2022,0.08581274,0.079521251,0.05
14/8/2022,0.08581274,0.079521251,0.05
15/8/2022,0.08581274,0.079521251,0.05
16/8/2022,0.08581274,0.079521251,0.05
17/8/2022,0.08581274,0.079521251,0.05
18/8/2022,0.08581274,0.079521251,0.05
19/8/2022,0.08581274,0.079521251,0.05
20/8/2022,0.08581274,0.079521251,0.05
21/8/2022,0.08581274,0.079521251,0.05
22/8/2022,0.08581274,0.079521251,0.05
23/8/2022,0.067474359,0.082532349,0.05
24/8/2022,0.067474359,0.082532349,0.05
25/8/2022,0.067474359,0.082532349,0.05
26/8/2022,0.067474359,0.082532349,0.05
27/8/2022,0.067474359,0.082532349,0.05
28/8/2022,0.067474359,0.082532349,0.05
29/8/2022,0.067474359,0.082532349,0.05
30/8/2022,0.067474359,0.082532349,0.05
31/8/2022,0.067474359,0.082532349,0.05
1/9/2022,0.069255243,0.074631666,0.05
2/9/2022,0.069255243,0.074631666,0.05
3/9/2022,0.069255243,0.074631666,0.05
4/9/2022,0.069255243,0.074631666,0.05
5/9/2022,0.069255243,0.074631666,0.05
6/9/2022,0.069255243,0.074631666,0.05
7/9/2022,0.069255243,0.074631666,0.05
8/9/2022,0.069255243,0.074631666,0.05
9/9/2022,0.069255243,0.074631666,0.05
10/9/2022,0.069255243,0.074631666,0.05
11/9/2022,0.069255243,0.074631666,0.05
12/9/2022,0.069255243,0.074631666,0.05
13/9/2022,0.075341354,0.067194944,0.05
14/9/2022,0.075341354,0.067194944,0.05
15/9/2022,0.075341354,0.067194944,0.05
16/9/2022,0.075341354,0.067194944,0.05
17/9/2022,0.075341354,0.067194944,0.05
18/9/2022,0.075341354,0.067194944,0.05
19/9/2022,0.075341354,0.067194944,0.05
20/9/2022,0.075341354,0.067194944,0.05
21/9/2022,0.06913203,0.064165335,0.05
22/9/2022,0.06913203,0.064165335,0.05
23/9/2022,0.06913203,0.064165335,0.05
24/9/2022,0.06913203,0.064165335,0.05
25/9/2022,0.06913203,0.064165335,0.05
26/9/2022,0.06913203,0.064165335,0.05
27/9/2022,0.06913203,0.064165335,0.05
28/9/2022,0.065971251,0.059936127,0.05
29/9/2022,0.065971251,0.059936127,0.05
30/9/2022,0.065971251,0.059936127,0.05
1/10/2022,0.065971251,0.059936127,0.05
2/10/2022,0.065971251,0.059936127,0.05
3/10/2022,0.065971251,0.059936127,0.05
4/10/2022,0.065971251,0.059936127,0.05
5/10/2022,0.067963069,0.059253839,0.05
6/10/2022,0.067963069,0.059253839,0.05
7/10/2022,0.067963069,0.059253839,0.05
8/10/2022,0.067963069,0.059253839,0.05
9/10/2022,0.067963069,0.059253839,0.05
10/10/2022,0.067963069,0.059253839,0.05
11/10/2022,0.067963069,0.059253839,0.05
12/10/2022,0.067963069,0.059253839,0.05
13/10/2022,0.067963069,0.059253839,0.05
14/10/2022,0.067963069,0.059253839,0.05
15/10/2022,0.067963069,0.059253839,0.05
16/10/2022,0.067963069,0.059253839,0.05
17/10/2022,0.067963069,0.059253839,0.05
18/10/2022,0.119480324,0.085398264,0.05
19/10/2022,0.119480324,0.085398264,0.05
20/10/2022,0.119480324,0.085398264,0.05
21/10/2022,0.119480324,0.085398264,0.05
22/10/2022,0.119480324,0.085398264,0.05
23/10/2022,0.119480324,0.085398264,0.05
24/10/2022,0.119480324,0.085398264,0.05
25/10/2022,0.119480324,0.085398264,0.05
26/10/2022,0.119480324,0.085398264,0.05
27/10/2022,0.119480324,0.085398264,0.05
28/10/2022,0.119480324,0.085398264,0.05
29/10/2022,0.119480324,0.085398264,0.05
30/10/2022,0.119480324,0.085398264,0.05
31/10/2022,0.119480324,0.085398264,0.05
1/11/2022,0.107277971,0.075920762,0.05
2/11/2022,0.107277971,0.075920762,0.05
3/11/2022,0.107277971,0.075920762,0.05
4/11/2022,0.107277971,0.075920762,0.05
5/11/2022,0.107277971,0.075920762,0.05
6/11/2022,0.107277971,0.075920762,0.05
7/11/2022,0.107277971,0.075920762,0.05
8/11/2022,0.107277971,0.075920762,0.05
9/11/2022,0.107277971,0.075920762,0.05
10/11/2022,0.107277971,0.075920762,0.05
11/11/2022,0.13413626,0.136332836,0.05
12/11/2022,0.13413626,0.136332836,0.05
13/11/2022,0.13413626,0.136332836,0.05
14/11/2022,0.13413626,0.136332836,0.05
15/11/2022,0.13413626,0.136332836,0.05
16/11/2022,0.13413626,0.136332836,0.05
17/11/2022,0.13413626,0.136332836,0.05
18/11/2022,0.13413626,0.136332836,0.05
19/11/2022,0.13413626,0.136332836,0.05
20/11/2022,0.13413626,0.136332836,0.05
21/11/2022,0.092005365,0.080472802,0.05
22/11/2022,0.092005365,0.080472802,0.05
23/11/2022,0.092005365,0.080472802,0.05
24/11/2022,0.092005365,0.080472802,0.05
25/11/2022,0.092005365,0.080472802,0.05
26/11/2022,0.092005365,0.080472802,0.05
27/11/2022,0.092005365,0.080472802,0.05
28/11/2022,0.092005365,0.080472802,0.05
29/11/2022,0.092005365,0.080472802,0.05
30/11/2022,0.092005365,0.080472802,0.05
1/12/2022,0.092005365,0.080472802,0.05
2/12/2022,0.112955014,0.122530369,0.05
3/12/2022,0.112955014,0.122530369,0.05
4/12/2022,0.112955014,0.122530369,0.05
5/12/2022,0.112955014,0.122530369,0.05
6/12/2022,0.112955014,0.122530369,0.05
7/12/2022,0.112955014,0.122530369,0.05
8/12/2022,0.112955014,0.122530369,0.05
9/12/2022,0.112955014,0.122530369,0.05
10/12/2022,0.112955014,0.122530369,0.05
11/12/2022,0.112955014,0.122530369,0.05
12/12/2022,0.056844187,0.080980484,0.05
13/12/2022,0.056844187,0.080980484,0.05
14/12/2022,0.056844187,0.080980484,0.05
15/12/2022,0.056844187,0.080980484,0.05
16/12/2022,0.056844187,0.080980484,0.05
17/12/2022,0.056844187,0.080980484,0.05
18/12/2022,0.056844187,0.080980484,0.05
19/12/2022,0.046099005,0.058152751,0.05
20/12/2022,0.046099005,0.058152751,0.05
21/12/2022,0.046099005,0.058152751,0.05
22/12/2022,0.046099005,0.058152751,0.05
23/12/2022,0.046099005,0.058152751,0.05
24/12/2022,0.046099005,0.058152751,0.05
25/12/2022,0.046099005,0.058152751,0.05
26/12/2022,0.046099005,0.058152751,0.05
27/12/2022,0.046099005,0.058152751,0.05
28/12/2022,0.046099005,0.058152751,0.05
29/12/2022,0.046099005,0.058152751,0.05
30/12/2022,0.046099005,0.058152751,0.05
31/12/2022,0.046099005,0.058152751,0.05
1/1/2023,0.046099005,0.058152751,0.05
2/1/2023,0.046099005,0.058152751,0.05
3/1/2023,0.046099005,0.058152751,0.05
4/1/2023,0.046099005,0.058152751,0.05
5/1/2023,0.046099005,0.058152751,0.05
6/1/2023,0.037790629,0.035582373,0.05
7/1/2023,0.037790629,0.035582373,0.05
8/1/2023,0.037790629,0.035582373,0.05
9/1/2023,0.037790629,0.035582373,0.05
10/1/2023,0.037790629,0.035582373,0.05
11/1/2023,0.037790629,0.035582373,0.05
12/1/2023,0.037790629,0.035582373,0.05
13/1/2023,0.037790629,0.035582373,0.05
14/1/2023,0.037790629,0.035582373,0.05
15/1/2023,0.02615276,0.039045837,0.05
16/1/2023,0.02615276,0.039045837,0.05
17/1/2023,0.02615276,0.039045837,0.05
18/1/2023,0.02615276,0.039045837,0.05
19/1/2023,0.02615276,0.039045837,0.05
20/1/2023,0.02615276,0.039045837,0.05
21/1/2023,0.031446042,0.028164146,0.05
22/1/2023,0.031446042,0.028164146,0.05
23/1/2023,0.031446042,0.028164146,0.05
24/1/2023,0.031446042,0.028164146,0.05
25/1/2023,0.031446042,0.028164146,0.05
26/1/2023,0.018935893,0.026116397,0.05
27/1/2023,0.018935893,0.026116397,0.05
28/1/2023,0.018935893,0.026116397,0.05
29/1/2023,0.018935893,0.026116397,0.05
30/1/2023,0.018935893,0.026116397,0.05
31/1/2023,0.018935893,0.026116397,0.05
1/2/2023,0.018935893,0.026116397,0.05
2/2/2023,0.024283577,0.017811146,0.05
3/2/2023,0.024283577,0.017811146,0.05
4/2/2023,0.024283577,0.017811146,0.05
5/2/2023,0.024283577,0.017811146,0.05
6/2/2023,0.024283577,0.017811146,0.05
7/2/2023,0.024283577,0.017811146,0.05
8/2/2023,0.024283577,0.017811146,0.05
9/2/2023,0.024283577,0.017811146,0.05
10/2/2023,0.020596198,0.025295773,0.05
11/2/2023,0.020596198,0.025295773,0.05
12/2/2023,0.020596198,0.025295773,0.05
13/2/2023,0.020596198,0.025295773,0.05
14/2/2023,0.020596198,0.025295773,0.05
15/2/2023,0.020596198,0.025295773,0.05
16/2/2023,0.020596198,0.025295773,0.05
17/2/2023,0.020596198,0.025295773,0.05
18/2/2023,0.020596198,0.025295773,0.05
19/2/2023,0.020586468,0.018135506,0.05
20/2/2023,0.020586468,0.018135506,0.05
21/2/2023,0.020586468,0.018135506,0.05
22/2/2023,0.020586468,0.018135506,0.05
23/2/2023,0.020586468,0.018135506,0.05
24/2/2023,0.020586468,0.018135506,0.05
25/2/2023,0.020586468,0.018135506,0.05
26/2/2023,0.020586468,0.018135506,0.05
27/2/2023,0.020586468,0.018135506,0.05
28/2/2023,0.020586468,0.018135506,0.05
1/3/2023,0.020586468,0.018135506,0.05
2/3/2023,0.020586468,0.018135506,0.05
3/3/2023,0.020586468,0.018135506,0.05
4/3/2023,0.020586468,0.018135506,0.05
1072,0.020586468,0.018135506,0.05
1073,0.020586468,0.018135506,0.05
1074,0.020586468,0.018135506,0.05
1075,0.020586468,0.018135506,0.05
