t,beta1,r1,d1,gamma,sigma
23/8/2020,0.051312299,0.05282909,3.48E-05,1.02E-10,0.05
24/8/2020,0.051312299,0.05282909,3.48E-05,1.02E-10,0.05
25/8/2020,0.051312299,0.05282909,3.48E-05,1.02E-10,0.05
26/8/2020,0.051312299,0.05282909,3.48E-05,1.02E-10,0.05
27/8/2020,0.051312299,0.05282909,3.48E-05,1.02E-10,0.05
28/8/2020,0.051312299,0.05282909,3.48E-05,1.02E-10,0.05
29/8/2020,0.085551374,0.071070668,0.001517841,9.81E-11,0.05
30/8/2020,0.085551374,0.071070668,0.001517841,9.81E-11,0.05
31/8/2020,0.085551374,0.071070668,0.001517841,9.81E-11,0.05
1/9/2020,0.085551374,0.071070668,0.001517841,9.81E-11,0.05
2/9/2020,0.085551374,0.071070668,0.001517841,9.81E-11,0.05
3/9/2020,0.085551374,0.071070668,0.001517841,9.81E-11,0.05
4/9/2020,0.085551374,0.071070668,0.001517841,9.81E-11,0.05
5/9/2020,0.085551374,0.071070668,0.001517841,9.81E-11,0.05
6/9/2020,0.085551374,0.071070668,0.001517841,9.81E-11,0.05
7/9/2020,0.085551374,0.071070668,0.001517841,9.81E-11,0.05
8/9/2020,0.085551374,0.071070668,0.001517841,9.81E-11,0.05
9/9/2020,0.085551374,0.071070668,0.001517841,9.81E-11,0.05
10/9/2020,0.085551374,0.071070668,0.001517841,9.81E-11,0.05
11/9/2020,0.153201262,0.0346447,0.000192833,1.03E-10,0.05
12/9/2020,0.153201262,0.0346447,0.000192833,1.03E-10,0.05
13/9/2020,0.153201262,0.0346447,0.000192833,1.03E-10,0.05
14/9/2020,0.153201262,0.0346447,0.000192833,1.03E-10,0.05
15/9/2020,0.153201262,0.0346447,0.000192833,1.03E-10,0.05
16/9/2020,0.153201262,0.0346447,0.000192833,1.03E-10,0.05
17/9/2020,0.153201262,0.0346447,0.000192833,1.03E-10,0.05
18/9/2020,0.153201262,0.0346447,0.000192833,1.03E-10,0.05
19/9/2020,0.153201262,0.0346447,0.000192833,1.03E-10,0.05
