t,beta1,r1,d1,gamma,sigma
10/7/2020,0.103579341,0.055427818,0.001467998,0.000101709,0.05
11/7/2020,0.103579341,0.055427818,0.001467998,0.000101709,0.05
12/7/2020,0.103579341,0.055427818,0.001467998,0.000101709,0.05
13/7/2020,0.103579341,0.055427818,0.001467998,0.000101709,0.05
14/7/2020,0.103579341,0.055427818,0.001467998,0.000101709,0.05
15/7/2020,0.103579341,0.055427818,0.001467998,0.000101709,0.05
16/7/2020,0.103579341,0.055427818,0.001467998,0.000101709,0.05
17/7/2020,0.103579341,0.055427818,0.001467998,0.000101709,0.05
18/7/2020,0.103579341,0.055427818,0.001467998,0.000101709,0.05
19/7/2020,0.103579341,0.055427818,0.001467998,0.000101709,0.05
20/7/2020,0.071209845,0.07401545,0.001707679,0.000100107,0.05
21/7/2020,0.071209845,0.07401545,0.001707679,0.000100107,0.05
22/7/2020,0.071209845,0.07401545,0.001707679,0.000100107,0.05
23/7/2020,0.071209845,0.07401545,0.001707679,0.000100107,0.05
24/7/2020,0.071209845,0.07401545,0.001707679,0.000100107,0.05
25/7/2020,0.071209845,0.07401545,0.001707679,0.000100107,0.05
26/7/2020,0.071209845,0.07401545,0.001707679,0.000100107,0.05
27/7/2020,0.071209845,0.07401545,0.001707679,0.000100107,0.05
28/7/2020,0.055015081,0.070166847,0.001870466,0.000100909,0.05
29/7/2020,0.055015081,0.070166847,0.001870466,0.000100909,0.05
30/7/2020,0.055015081,0.070166847,0.001870466,0.000100909,0.05
31/7/2020,0.055015081,0.070166847,0.001870466,0.000100909,0.05
1/8/2020,0.055015081,0.070166847,0.001870466,0.000100909,0.05
2/8/2020,0.055015081,0.070166847,0.001870466,0.000100909,0.05
3/8/2020,0.055015081,0.070166847,0.001870466,0.000100909,0.05
4/8/2020,0.055015081,0.070166847,0.001870466,0.000100909,0.05
5/8/2020,0.055015081,0.070166847,0.001870466,0.000100909,0.05
6/8/2020,0.055015081,0.070166847,0.001870466,0.000100909,0.05
7/8/2020,0.055015081,0.070166847,0.001870466,0.000100909,0.05
8/8/2020,0.055015081,0.070166847,0.001870466,0.000100909,0.05
9/8/2020,0.055015081,0.070166847,0.001870466,0.000100909,0.05
10/8/2020,0.055015081,0.070166847,0.001870466,0.000100909,0.05
11/8/2020,0.033811002,0.084126591,0.001900533,9.89E-05,0.05
12/8/2020,0.033811002,0.084126591,0.001900533,9.89E-05,0.05
13/8/2020,0.033811002,0.084126591,0.001900533,9.89E-05,0.05
14/8/2020,0.033811002,0.084126591,0.001900533,9.89E-05,0.05
15/8/2020,0.033811002,0.084126591,0.001900533,9.89E-05,0.05
16/8/2020,0.033811002,0.084126591,0.001900533,9.89E-05,0.05
17/8/2020,0.033811002,0.084126591,0.001900533,9.89E-05,0.05
18/8/2020,0.034654878,0.056634685,0.002042679,0.0001025,0.05
19/8/2020,0.034654878,0.056634685,0.002042679,0.0001025,0.05
20/8/2020,0.034654878,0.056634685,0.002042679,0.0001025,0.05
21/8/2020,0.034654878,0.056634685,0.002042679,0.0001025,0.05
22/8/2020,0.034654878,0.056634685,0.002042679,0.0001025,0.05
23/8/2020,0.034654878,0.056634685,0.002042679,0.0001025,0.05
24/8/2020,0.034654878,0.056634685,0.002042679,0.0001025,0.05
25/8/2020,0.034654878,0.056634685,0.002042679,0.0001025,0.05
26/8/2020,0.034654878,0.056634685,0.002042679,0.0001025,0.05
27/8/2020,0.034654878,0.056634685,0.002042679,0.0001025,0.05
28/8/2020,0.034654878,0.056634685,0.002042679,0.0001025,0.05
29/8/2020,0.034654878,0.056634685,0.002042679,0.0001025,0.05
30/8/2020,0.034654878,0.056634685,0.002042679,0.0001025,0.05
31/8/2020,0.034654878,0.056634685,0.002042679,0.0001025,0.05
1/9/2020,0.034654878,0.056634685,0.002042679,0.0001025,0.05
2/9/2020,0.034654878,0.056634685,0.002042679,0.0001025,0.05
3/9/2020,0.034654878,0.056634685,0.002042679,0.0001025,0.05
4/9/2020,0.034654878,0.056634685,0.002042679,0.0001025,0.05
5/9/2020,0.034654878,0.056634685,0.002042679,0.0001025,0.05
6/9/2020,0.030105356,0.034986758,0.001558044,0.000102394,0.05
7/9/2020,0.030105356,0.034986758,0.001558044,0.000102394,0.05
8/9/2020,0.030105356,0.034986758,0.001558044,0.000102394,0.05
9/9/2020,0.030105356,0.034986758,0.001558044,0.000102394,0.05
10/9/2020,0.030105356,0.034986758,0.001558044,0.000102394,0.05
11/9/2020,0.030105356,0.034986758,0.001558044,0.000102394,0.05
12/9/2020,0.030105356,0.034986758,0.001558044,0.000102394,0.05
13/9/2020,0.030105356,0.034986758,0.001558044,0.000102394,0.05
14/9/2020,0.030105356,0.034986758,0.001558044,0.000102394,0.05
15/9/2020,0.030105356,0.034986758,0.001558044,0.000102394,0.05
16/9/2020,0.030105356,0.034986758,0.001558044,0.000102394,0.05
17/9/2020,0.030105356,0.034986758,0.001558044,0.000102394,0.05
18/9/2020,0.030105356,0.034986758,0.001558044,0.000102394,0.05
19/9/2020,0.030105356,0.034986758,0.001558044,0.000102394,0.05
20/9/2020,0.030105356,0.034986758,0.001558044,0.000102394,0.05
21/9/2020,0.030105356,0.034986758,0.001558044,0.000102394,0.05
22/9/2020,0.030105356,0.034986758,0.001558044,0.000102394,0.05
23/9/2020,0.029436475,0.039124136,0.001751441,0.000100001,0.05
24/9/2020,0.029436475,0.039124136,0.001751441,0.000100001,0.05
25/9/2020,0.029436475,0.039124136,0.001751441,0.000100001,0.05
26/9/2020,0.029436475,0.039124136,0.001751441,0.000100001,0.05
27/9/2020,0.029436475,0.039124136,0.001751441,0.000100001,0.05
28/9/2020,0.029436475,0.039124136,0.001751441,0.000100001,0.05
29/9/2020,0.029436475,0.039124136,0.001751441,0.000100001,0.05
30/9/2020,0.029436475,0.039124136,0.001751441,0.000100001,0.05
1/10/2020,0.029436475,0.039124136,0.001751441,0.000100001,0.05
2/10/2020,0.03460943,0.027838154,0.001156309,0.000101284,0.05
3/10/2020,0.03460943,0.027838154,0.001156309,0.000101284,0.05
4/10/2020,0.03460943,0.027838154,0.001156309,0.000101284,0.05
5/10/2020,0.03460943,0.027838154,0.001156309,0.000101284,0.05
6/10/2020,0.03460943,0.027838154,0.001156309,0.000101284,0.05
7/10/2020,0.03460943,0.027838154,0.001156309,0.000101284,0.05
8/10/2020,0.03460943,0.027838154,0.001156309,0.000101284,0.05
9/10/2020,0.03460943,0.027838154,0.001156309,0.000101284,0.05
10/10/2020,0.03460943,0.027838154,0.001156309,0.000101284,0.05
11/10/2020,0.03460943,0.027838154,0.001156309,0.000101284,0.05
12/10/2020,0.03460943,0.027838154,0.001156309,0.000101284,0.05
13/10/2020,0.03460943,0.027838154,0.001156309,0.000101284,0.05
14/10/2020,0.03460943,0.027838154,0.001156309,0.000101284,0.05
15/10/2020,0.03460943,0.027838154,0.001156309,0.000101284,0.05
16/10/2020,0.036770769,0.043069819,0.00072215,0.000104615,0.05
17/10/2020,0.036770769,0.043069819,0.00072215,0.000104615,0.05
18/10/2020,0.036770769,0.043069819,0.00072215,0.000104615,0.05
19/10/2020,0.036770769,0.043069819,0.00072215,0.000104615,0.05
20/10/2020,0.036770769,0.043069819,0.00072215,0.000104615,0.05
21/10/2020,0.036770769,0.043069819,0.00072215,0.000104615,0.05
22/10/2020,0.036770769,0.043069819,0.00072215,0.000104615,0.05
23/10/2020,0.032462178,0.029298425,0.000228747,0.000103509,0.05
24/10/2020,0.032462178,0.029298425,0.000228747,0.000103509,0.05
25/10/2020,0.032462178,0.029298425,0.000228747,0.000103509,0.05
26/10/2020,0.032462178,0.029298425,0.000228747,0.000103509,0.05
27/10/2020,0.032462178,0.029298425,0.000228747,0.000103509,0.05
28/10/2020,0.032462178,0.029298425,0.000228747,0.000103509,0.05
29/10/2020,0.032462178,0.029298425,0.000228747,0.000103509,0.05
30/10/2020,0.032462178,0.029298425,0.000228747,0.000103509,0.05
31/10/2020,0.032462178,0.029298425,0.000228747,0.000103509,0.05
1/11/2020,0.032462178,0.029298425,0.000228747,0.000103509,0.05
2/11/2020,0.038007767,0.078236275,0.000280146,0.0001,0.05
3/11/2020,0.038007767,0.078236275,0.000280146,0.0001,0.05
4/11/2020,0.038007767,0.078236275,0.000280146,0.0001,0.05
5/11/2020,0.038007767,0.078236275,0.000280146,0.0001,0.05
6/11/2020,0.038007767,0.078236275,0.000280146,0.0001,0.05
7/11/2020,0.038007767,0.078236275,0.000280146,0.0001,0.05
8/11/2020,0.038007767,0.078236275,0.000280146,0.0001,0.05
9/11/2020,0.038007767,0.078236275,0.000280146,0.0001,0.05
10/11/2020,0.038007767,0.078236275,0.000280146,0.0001,0.05
11/11/2020,0.068497089,0.064727729,0.000911894,0.000102682,0.05
12/11/2020,0.068497089,0.064727729,0.000911894,0.000102682,0.05
13/11/2020,0.068497089,0.064727729,0.000911894,0.000102682,0.05
14/11/2020,0.068497089,0.064727729,0.000911894,0.000102682,0.05
15/11/2020,0.068497089,0.064727729,0.000911894,0.000102682,0.05
16/11/2020,0.068497089,0.064727729,0.000911894,0.000102682,0.05
17/11/2020,0.068497089,0.064727729,0.000911894,0.000102682,0.05
18/11/2020,0.068497089,0.064727729,0.000911894,0.000102682,0.05
19/11/2020,0.068497089,0.064727729,0.000911894,0.000102682,0.05
20/11/2020,0.068497089,0.064727729,0.000911894,0.000102682,0.05
21/11/2020,0.089208109,0.068506116,0.002415171,0.00010108,0.05
22/11/2020,0.089208109,0.068506116,0.002415171,0.00010108,0.05
23/11/2020,0.089208109,0.068506116,0.002415171,0.00010108,0.05
24/11/2020,0.089208109,0.068506116,0.002415171,0.00010108,0.05
25/11/2020,0.089208109,0.068506116,0.002415171,0.00010108,0.05
26/11/2020,0.089208109,0.068506116,0.002415171,0.00010108,0.05
27/11/2020,0.089208109,0.068506116,0.002415171,0.00010108,0.05
28/11/2020,0.089208109,0.068506116,0.002415171,0.00010108,0.05
29/11/2020,0.089208109,0.068506116,0.002415171,0.00010108,0.05
30/11/2020,0.089208109,0.068506116,0.002415171,0.00010108,0.05
1/12/2020,0.089208109,0.068506116,0.002415171,0.00010108,0.05
