date,cases_recovered,cases_active,deaths_total,icu_covid,vent_covid,susceptible,cases_recovered_rk4,cases_active_rk4,deaths_total_rk4,icu_covid_rk4,vent_covid_rk4,susceptible_rk4,cases_recovered_abpc,cases_active_abpc,deaths_total_abpc,icu_covid_abpc,vent_covid_abpc,susceptible_abpc,cases_recovered_srk4,cases_active_srk4,deaths_total_srk4,icu_covid_srk4,vent_covid_srk4,susceptible_srk4
24/3/2020,183,1423,18,69,36,31528271,950.5861937,2532.874494,59.83723034,90.52085818,50.7409087,31526317.63,919.3119815,2503.030393,59.5737477,89.80469872,50.38267628,31526378.11,919.3047903,2502.874161,59.57344822,89.77545432,50.41619962,31526376.2
25/3/2020,199,1576,21,60,50,31528094,1129.886981,2506.807536,61.33971332,91.31576098,50.57830759,31526163.74,1085.921431,2488.208851,61.22274402,90.86911139,50.42496631,31526224.86,1086.244258,2478.419516,61.22698901,90.81620637,50.46640917,31526222.98
26/3/2020,215,1790,26,71,49,31527849,1296.630244,2491.977737,62.99047927,92.3201427,50.61402351,31526010.42,1251.610377,2473.4753,62.86310845,91.85992652,50.44969051,31526072.53,1251.900504,2471.992695,62.86585221,91.89922537,50.60186106,31526067.55
27/3/2020,259,1874,28,75,52,31527712,1443.583813,2447.634856,64.64434231,90.80579138,49.46378636,31525908.92,1400.631411,2433.582542,64.50818103,90.68412823,49.45745694,31525964.18,1400.019782,2419.427202,64.51645597,90.99800989,49.23722187,31525984.38
28/3/2020,320,1966,34,94,65,31527521,1590.868416,2408.193326,66.27034115,89.64805697,48.5047628,31525801.82,1547.236407,2394.333051,66.12674777,89.51458093,48.48949184,31525857.61,1546.441693,2388.039486,66.13406416,89.74990282,48.43838113,31525849.64
29/3/2020,388,2043,39,97,60,31527373,1735.809731,2369.376464,67.87064761,88.49478705,47.56787527,31525696.44,1691.464179,2355.716457,67.71923566,88.35171218,47.54502111,31525752.76,1691.683813,2353.63851,67.72325008,88.58238368,47.51721381,31525747.39
30/3/2020,478,2105,43,90,54,31527230,1878.402425,2331.18519,69.44519485,87.34800052,46.65326069,31525592.78,1833.35292,2317.722557,69.28606475,87.19592066,46.62330082,31525649.63,1831.867512,2299.518546,69.2637222,87.3946846,46.41935454,31525652.55
31/3/2020,536,2182,48,93,56,31527085,2018.684299,2293.609395,70.99439839,86.20808735,45.76022359,31525490.81,1972.940212,2280.341313,70.82764834,86.0475776,45.72361598,31525548.18,1972.350892,2248.990305,70.83419312,86.65333352,45.41614315,31525538.24
1/4/2020,644,2214,50,96,57,31526939,2156.692431,2256.639163,72.51866571,85.07541874,44.88810019,31525390.49,2110.263036,2243.562848,72.34439306,84.90702806,44.84527923,31525448.38,2109.112448,2225.393083,72.31156293,85.12133878,44.88588679,31525460.54
2/4/2020,766,2298,52,93,55,31526736,2292.463304,2220.264736,74.01839773,83.95033986,44.03625197,31525291.81,2245.357778,2207.377444,73.83669895,83.7745922,43.98762965,31525350.2,2241.946097,2183.889195,73.80489037,84.62527121,43.79567365,31525363.75
3/4/2020,826,2450,57,87,49,31526531,2426.032822,2184.476516,75.49398895,82.83317116,43.20406465,31525194.74,2378.260245,2171.775541,75.30495961,82.65056648,43.15003166,31525253.63,2371.515018,2150.004327,75.2342919,83.10065002,43.14192389,31525278.84
4/4/2020,914,2509,60,87,50,31526380,2557.436313,2149.265057,76.94582749,81.72420951,42.39094713,31525099.25,2509.005668,2136.747733,76.74956231,81.53522485,42.33187392,31525158.63,2499.043109,2114.786115,76.65685608,82.07617156,42.15051131,31525189.37
5/4/2020,1004,2596,62,84,44,31526210,2686.708542,2114.621065,78.37429527,80.62372942,41.59633054,31525005.32,2637.628713,2102.284764,78.17088804,80.42881978,41.53256825,31525065.18,2625.928338,2070.95627,78.06006293,81.1141532,41.46672489,31525087.86
6/4/2020,1240,2489,64,84,47,31526076,2813.883719,2080.535398,79.77976806,79.53198407,40.81966724,31524912.92,2764.163494,2068.377528,79.56931168,79.33158338,40.75154871,31524973.26,2750.906051,2041.994867,79.41606333,80.39923302,40.96047274,31524977.37
7/4/2020,1320,2578,65,79,46,31525912,2938.995507,2046.999059,81.16261559,78.44920639,40.06042996,31524822.02,2888.643576,2035.017067,80.94520203,78.24372837,39.98827059,31524882.83,2874.223783,2000.037236,80.77369593,78.84897615,39.91471332,31524894.54
8/4/2020,1486,2567,66,77,39,31525765,3062.077029,2014.003198,82.52320164,77.37561003,39.31811095,31524732.61,3011.101987,2002.194565,82.29892199,77.16544906,39.24220954,31524793.88,2997.638752,1977.038133,82.11977306,77.73984022,39.0687754,31524806.16
9/4/2020,1607,2553,68,79,38,31525655,3183.160883,1981.539106,83.86188417,76.31139034,38.5922211,31524644.65,3131.571225,1969.90135,83.63082856,76.09692226,38.51286069,31524706.39,3119.727963,1942.698436,83.52551633,76.80973632,38.2470596,31524717.72
10/4/2020,1829,2446,71,80,35,31525539,3302.279143,1949.598215,85.17901536,75.25672527,37.88228921,31524558.13,3250.08327,1938.128889,84.94127303,75.03830815,37.79973784,31524620.32,3236.463114,1912.853904,84.80501976,75.79346514,37.38202522,31524647.08
11/4/2020,1994,2462,74,66,30,31525374,3419.46337,1918.172095,86.47494176,74.21177624,37.18786122,31524473.02,3366.669586,1906.868787,86.230601,73.98975116,37.10237266,31524535.65,3350.735202,1884.999118,86.08668506,74.71833888,36.39883892,31524550.63
12/4/2020,2107,2497,79,62,33,31525222,3520.887319,1869.949805,87.22947542,72.53682378,36.14214188,31524421.75,3469.786522,1861.325203,87.05846115,72.40623953,36.10739529,31524479.83,3457.240309,1833.786602,86.89862948,73.12090101,35.57081608,31524500.09
13/4/2020,2275,2462,80,61,26,31525096,3621.864903,1825.336059,88.04029736,70.98618743,35.17770859,31524367.09,3570.424421,1816.869267,87.8665589,70.85383401,35.14072378,31524425.36,3557.14466,1800.592189,87.71774207,71.75265242,34.38493874,31524450.84
14/4/2020,2477,2427,83,54,23,31524936,3720.438017,1781.777403,88.83195421,69.46567464,34.24031831,31524313.74,3668.642432,1773.475008,88.65536611,69.33203709,34.20149251,31524372.21,3652.702105,1760.85038,88.51635479,70.22622109,33.54263329,31524376.08
15/4/2020,2646,2341,85,52,22,31524854,3816.642499,1739.258137,89.60473089,67.97511373,33.32938007,31524261.69,3764.498293,1731.117077,89.42534337,67.8403542,33.28886442,31524320.34,3749.14294,1721.426059,89.23959223,68.48612538,32.60934911,31524333.6
16/4/2020,2765,2330,87,48,25,31524745,3910.53489,1697.753428,90.35907838,66.51402025,32.4440914,31524210.89,3858.048365,1689.770731,90.1769403,66.37829391,32.40203004,31524269.73,3848.609252,1679.167962,90.01034145,67.48044388,31.66706131,31524288.33
17/4/2020,2966,2197,88,48,24,31524677,3992.554372,1682.677916,91.04525042,65.14170468,31.70300879,31524145.41,3940.928574,1671.075469,90.86590876,64.99398147,31.64136208,31524207.03,3935.695209,1648.827122,90.69192238,65.95373167,30.91667916,31524219.1
18/4/2020,3101,2116,88,49,25,31524621,4075.009176,1664.060938,91.73066437,63.79775853,30.96756511,31524082.99,4022.842049,1652.586038,91.54684635,63.64740185,30.90426549,31524145.04,4017.958538,1623.026418,91.44943967,64.67642149,30.50557973,31524154.07
19/4/2020,3196,2104,89,47,27,31524537,4156.474849,1645.655646,92.40787044,62.48990701,30.25468878,31524021.3,4103.800773,1634.300209,92.21985622,62.33736381,30.18990805,31524083.75,4103.986434,1615.227468,92.16781505,63.75435377,29.72996079,31524107.98
20/4/2020,3294,2041,90,47,28,31524500,4236.992519,1627.452977,93.07720994,61.21727017,29.56363662,31523960.31,4183.816552,1616.21577,92.88503989,61.06271601,29.49748831,31524023.14,4189.382771,1590.195593,92.82454277,61.78520709,29.07704557,31524053.32
21/4/2020,3348,2042,92,45,27,31524446,4316.573806,1609.450744,93.73878264,59.97874125,28.89364177,31523900,4262.901018,1598.330537,93.54249723,59.82234564,28.82623444,31523963.22,4260.62778,1573.369279,93.48060301,60.34188057,28.3531484,31523993.66
22/4/2020,3451,1987,94,42,25,31524401,4395.230214,1591.64677,94.39268716,58.7732524,28.2439662,31523840.38,4341.065631,1580.642344,94.19232654,58.6151771,28.17540306,31523903.98,4341.512629,1590.03982,94.15009472,59.33628879,27.78954038,31523944.6
23/4/2020,3541,1967,95,41,20,31524336,4472.973077,1574.038901,95.03902055,57.59977136,27.61389909,31523781.43,4418.321683,1563.149053,94.83462459,57.44017073,27.54427825,31523845.41,4427.219156,1555.423219,94.86417849,58.03259458,27.26444468,31523879.46
24/4/2020,3662,1933,96,40,20,31524249,4549.813566,1556.625005,95.67787839,56.45730031,27.00275577,31523723.14,4494.680303,1545.848542,95.46948661,56.29632159,26.93217047,31523787.5,4506.014481,1546.667635,95.49586345,56.49014954,26.67526136,31523830.01
25/4/2020,3761,1883,98,38,19,31524201,4625.76269,1539.402974,96.30935473,55.34487465,26.40987677,31523665.51,4570.152456,1528.738716,96.09700637,55.18265826,26.33841561,31523730.24,4583.272839,1522.040833,96.16141999,55.32383334,26.11367653,31523764.53
26/4/2020,3861,1821,98,38,16,31524166,4700.831298,1522.370719,96.93354222,54.26156188,25.83462686,31523608.54,4644.748951,1511.8175,96.71727619,54.09824171,25.76237398,31523673.63,4657.386964,1505.56554,96.83032169,54.29181647,25.55649061,31523703.68
27/4/2020,3956,1765,99,39,18,31524123,4775.030088,1505.526175,97.55053206,53.20646052,25.27639415,31523552.2,4718.480442,1495.082839,97.33038696,53.04216419,25.20342947,31523617.66,4728.80333,1492.915965,97.45302469,53.28297281,25.00432429,31523639.72
28/4/2020,4031,1720,100,36,21,31524092,4848.369603,1488.867298,98.16041407,52.17869905,24.73458922,31523496.51,4791.357431,1478.532703,97.93642819,52.01354816,24.66098861,31523562.32,4801.120943,1498.485774,98.04515798,52.73009385,24.40346906,31523616.17
29/4/2020,4086,1758,101,36,19,31524000,4927.317613,1450.075568,98.57140118,50.71646397,23.84073145,31523458.23,4869.124204,1443.094263,98.3738644,50.61783742,23.819075,31523521.75,4891.272665,1446.277054,98.40651894,51.05398771,23.53362332,31523580.27
30/4/2020,4170,1729,103,29,16,31523953,5003.446106,1415.361597,98.99969366,49.35971308,23.03034265,31523418.51,4944.992395,1408.505174,98.80068814,49.26088833,23.00755449,31523482.16,4970.824518,1401.099183,98.89059188,49.59620883,22.78370156,31523541.72
1/5/2020,4209,1759,103,26,13,31523890,5077.743936,1381.466765,99.41775539,48.04030184,22.24883188,31523379.74,5019.008111,1374.745083,99.21715875,47.94158273,22.22528269,31523443.54,5039.304915,1364.64188,99.31835649,48.53493195,21.98653101,31523476.82
2/5/2020,4325,1747,104,26,15,31523783,5150.228897,1348.383631,99.82568775,46.75737529,21.49539067,31523341.92,5091.216329,1341.794125,99.6235292,46.65883598,21.47115957,31523405.87,5118.167458,1322.997609,99.7701979,47.2133698,21.16151616,31523448.87
3/5/2020,4412,1781,105,26,15,31523661,5220.945058,1316.092714,100.2237385,45.50988514,20.7689649,31523305.02,5161.660929,1309.632909,100.0200462,45.41159593,20.74412773,31523369.11,5189.538037,1316.23124,100.1948149,45.94176361,20.50080958,31523406.67
4/5/2020,4483,1765,105,25,13,31523609,5289.935307,1284.575046,100.6121486,44.29681508,20.06854276,31523269.03,5230.384714,1278.24251,100.4069503,44.19884193,20.0431707,31523333.26,5263.521779,1280.679379,100.5981004,44.7173189,19.86613332,31523363.07
5/5/2020,4566,1710,107,20,9,31523588,5357.241482,1253.812113,100.9911532,43.11717908,19.39315149,31523233.92,5297.429444,1247.604455,100.7844763,43.01958383,19.3673113,31523298.29,5327.211062,1248.23251,101.051182,43.39938496,19.1961931,31523341.53
6/5/2020,4701,1620,107,17,7,31523548,5422.904404,1223.785844,101.3609817,41.97002048,18.74185585,31523199.67,5362.835855,1217.700716,101.1528529,41.87286104,18.71561015,31523264.17,5387.03671,1216.791613,101.3821182,42.26700234,18.57639301,31523318.27
7/5/2020,4775,1584,108,17,8,31523508,5486.963893,1194.478601,101.7218576,40.85441111,18.11375666,31523166.25,5426.643688,1188.513694,101.5123034,40.75774162,18.0871641,31523230.9,5447.336788,1181.188865,101.7654184,41.20057292,17.95079421,31523273.94
8/5/2020,4863,1564,108,17,8,31523440,5549.458801,1165.873166,102.073999,39.76945034,17.50798939,31523133.66,5488.891716,1160.026214,101.8630456,39.67332137,17.48110488,31523198.43,5507.5523,1155.254407,102.0951267,40.14283342,17.28043696,31523238.27
9/5/2020,4928,1552,109,16,6,31523389,5598.821354,1187.58172,102.1510109,39.14816628,17.13153423,31523063.52,5539.339625,1174.235296,101.9779776,38.98635537,17.07326062,31523134.76,5558.742616,1171.526031,102.2167041,39.63645092,16.92406242,31523162.04
10/5/2020,5024,1522,110,14,6,31523324,5650.48298,1202.150641,102.2686403,38.48776906,16.73941169,31522998.22,5590.353618,1188.617803,102.0941482,38.32441563,16.68065895,31523070.3,5605.220384,1188.994218,102.3364758,38.97735145,16.54035124,31523099.88
11/5/2020,5112,1504,110,18,6,31523250,5702.673677,1216.882134,102.3874271,37.8515916,16.3620478,31522932.2,5641.942216,1203.175863,102.2115776,37.68685496,16.30282793,31523005.05,5652.642817,1209.679552,102.4553495,38.15876761,16.19633915,31523051.18
12/5/2020,5222,1409,111,16,4,31523238,5755.455183,1231.793516,102.5075103,37.23917059,15.99899163,31522865.36,5694.113996,1217.91163,102.3302861,37.07304549,15.93931128,31522939,5713.159634,1220.430648,102.5783443,37.73913143,15.827712,31522970.33
13/5/2020,5280,1386,113,15,4,31523202,5808.836339,1246.887027,102.6289106,36.64989841,15.64980339,31522797.7,5746.877589,1232.827283,102.4502942,36.48237803,15.58966786,31522872.14,5762.29163,1239.991988,102.6911771,37.11040739,15.5844912,31522920.42
14/5/2020,5350,1356,113,13,5,31523163,5862.825936,1262.164899,102.7516488,36.08318538,15.31405756,31522729.21,5800.241691,1247.925028,102.5716223,35.91426162,15.25347119,31522804.46,5804.815968,1258.592035,102.7922463,36.49459989,15.26385982,31522847.23
15/5/2020,5438,1304,113,12,5,31523128,5917.432828,1277.629395,102.8757459,35.53845947,14.99134278,31522659.89,5854.215057,1263.207096,102.6942912,35.36812299,14.93030896,31522735.95,5855.963035,1261.547157,102.8959711,35.95545279,14.95278413,31522759.1
16/5/2020,5511,1248,113,13,5,31523110,5972.665937,1293.282803,103.0012227,35.01516581,14.68126136,31522589.71,5908.806509,1278.675748,102.8183215,34.84340604,14.61978261,31522666.61,5913.052019,1275.324031,103.0071809,35.35894485,14.62875366,31522695.23
17/5/2020,5570,1211,113,17,8,31523081,6028.53425,1309.127438,103.1281004,34.51276621,14.38342887,31522518.67,5964.024932,1294.333269,102.9437341,34.33957143,14.32150685,31522596.41,5978.204134,1310.532517,103.1223539,34.84413499,14.32657499,31522613.28
18/5/2020,5614,1213,114,23,6,31523030,6085.046828,1325.165644,103.2564002,34.0307387,14.09747367,31522446.76,6019.879283,1310.181972,103.07055,33.85609604,14.03510924,31522525.35,6022.511451,1326.582234,103.2202806,34.21892798,14.07477097,31522550.59
19/5/2020,5645,1219,114,15,6,31523001,6142.212799,1341.399794,103.3861434,33.56857706,13.82303656,31522373.96,6076.378586,1326.224201,103.1987904,33.39247257,13.76022979,31522453.42,6072.360838,1350.877526,103.3511596,33.75226651,13.75004331,31522462.02
20/5/2020,5705,1190,114,11,8,31522972,6200.041368,1357.832287,103.5173515,33.1257904,13.5597703,31522300.28,6133.531941,1342.462325,103.3284765,32.94820907,13.49652053,31522380.6,6135.160737,1380.543076,103.4814054,33.26226143,13.46793128,31522386.64
21/5/2020,5795,1149,115,10,7,31522924,6258.541815,1374.465555,103.6500463,32.70190273,13.30733931,31522225.69,6191.34852,1358.898742,103.4596297,32.52282851,13.24364516,31522306.9,6204.075278,1388.331949,103.6276106,32.65806427,13.23289683,31522301.95
22/5/2020,5858,1164,115,10,5,31522848,6317.723498,1391.302055,103.7842494,32.29645255,13.06541922,31522150.18,6249.837573,1375.535881,103.5922716,32.11586841,13.00127865,31522232.29,6261.806116,1396.232718,103.7725181,32.40316632,12.99195988,31522215.56
23/5/2020,5911,1159,115,10,4,31522801,6377.595857,1408.344278,103.9199829,31.90899243,12.83369658,31522073.75,6309.008428,1392.376198,103.7264239,31.72688038,12.76910688,31522156.76,6324.309615,1417.029172,103.9197919,32.04600697,12.70477401,31522159.41
24/5/2020,5944,1186,115,10,4,31522741,6438.16841,1425.59474,104.0572689,31.53908866,12.61186843,31521996.38,6368.870492,1409.422179,103.8621085,31.35542976,12.5468263,31522080.31,6383.443221,1418.28813,104.0597085,31.54540404,12.51190623,31522066.36
25/5/2020,5978,1324,115,10,4,31522569,6499.450762,1443.055993,104.1961296,31.18632081,12.39964205,31521918.06,6429.433258,1426.676342,103.9993473,31.00109522,12.33414357,31522002.93,6448.391344,1430.079523,104.2024793,31.24004897,12.25589302,31522005.96
26/5/2020,6040,1449,115,10,5,31522381,6561.452603,1460.730615,104.3365875,30.85028144,12.19673455,31521838.79,6490.7063,1444.141233,104.1381626,30.66346843,12.13077525,31521924.59,6519.099469,1455.855347,104.34129,30.8083791,12.14536177,31521917.71
27/5/2020,6082,1422,115,10,4,31522367,6624.183712,1478.621219,104.4786653,30.53057567,12.00287261,31521758.54,6552.699281,1461.819431,104.2785768,30.34215366,11.93644748,31521845.29,6586.965371,1477.209258,104.4817131,30.70312121,11.91617762,31521853.58
28/5/2020,6168,1346,115,10,4,31522357,6831.288062,1295.586385,104.7851952,27.43533417,10.62852844,31521738.63,6743.918235,1303.486804,104.5687056,27.60502643,10.7100291,31521816.08,6771.083997,1308.602201,104.7082548,27.80486126,10.67683161,31521834.95
29/5/2020,6234,1383,115,10,2,31522256,7000.087129,1155.778518,105.0414861,24.96656193,9.54005601,31521712.94,6914.394576,1162.303635,104.82752,25.11233168,9.609583789,31521790.12,6941.013693,1178.063859,104.9456232,25.39240497,9.586155215,31521807.6
30/5/2020,6329,1318,115,10,1,31522227,7150.993574,1030.758463,105.270763,22.71378812,8.561227763,31521690.05,7066.369371,1036.412407,105.0584012,22.84252308,8.622176001,31521767.06,7099.327887,1041.071859,105.1372578,23.03366058,8.594519493,31521805.43
31/5/2020,6352,1352,115,10,2,31522169,7285.528331,919.2661534,105.4753208,20.66239076,7.682825321,31521669.73,7201.841489,924.1567986,105.2643653,20.77592116,7.736198051,31521746.59,7232.38928,935.5667958,105.3591048,20.88541801,7.724600646,31521795.63
1/6/2020,6403,1339,115,9,2,31522132,7405.463549,819.8334849,105.6578333,18.79453955,6.89452325,31521651.7,7322.593783,824.0598898,105.4481023,18.89455533,6.941233849,31521728.43,7363.143386,829.9901388,105.5968168,18.97595349,6.930381617,31521751.04
2/6/2020,6469,1293,115,8,2,31522113,7512.374203,731.1560713,105.8206774,17.09400797,6.187082803,31521635.71,7430.21644,734.8047315,105.612012,17.18201882,6.227936621,31521712.32,7479.529563,746.7648053,105.793629,17.23805835,6.208326405,31521754.06
3/6/2020,6530,1325,115,8,3,31522019,7607.665385,652.0705488,105.9659735,15.54598105,5.552211905,31521621.54,7526.127807,655.2170183,105.7582349,15.62333554,5.587919167,31521698.05,7568.06756,663.5329164,105.9579785,15.69955457,5.567462639,31521735.02
4/6/2020,6558,1573,116,8,2,31521743,7692.59056,581.5393925,106.0956133,14.13693582,4.982468542,31521609,7611.592966,584.2496382,105.8886803,14.20483796,5.013655385,31521685.41,7660.808019,591.8174904,106.0639712,14.22393399,4.999804005,31521727.84
5/6/2020,6609,1540,117,7,2,31521725,7768.267931,518.6373039,106.2112847,12.85453086,4.471173639,31521597.9,7687.740301,520.9688956,106.0050513,12.91405504,4.498391889,31521674.23,7725.095233,523.2690878,106.1667398,13.00794745,4.481024072,31521687.82
6/6/2020,6634,1552,117,7,1,31521689,7835.695041,462.5390716,106.3144933,11.68750513,4.012332871,31521588.09,7755.576271,464.5422274,106.1088671,11.73960952,4.036068701,31521664.36,7790.680954,460.3966583,106.2608605,11.7937178,4.023152412,31521682.09
7/6/2020,6673,1532,117,7,1,31521670,7895.761798,412.5087451,106.4065826,10.62558517,3.600566488,31521579.44,7815.998589,414.2272479,106.201483,10.67112384,3.621248078,31521655.64,7843.962357,418.2031789,106.347465,10.68895463,3.609765008,31521670.96
8/6/2020,6693,1519,117,6,1,31521664,7949.262087,367.8899798,106.4887509,9.659400078,3.23104632,31521571.81,7869.807976,369.3619823,106.2841077,9.699133848,3.249050643,31521647.96,7901.187788,371.9552254,106.4247199,9.728266806,3.239947882,31521667.75
9/6/2020,6974,1245,117,6,1,31521657,7996.904141,328.0974259,106.5620677,8.780403611,2.899439249,31521565.1,7917.718641,329.3561566,106.3578195,8.815009843,2.915098066,31521641.19,7950.077723,328.3306472,106.5068193,8.83087997,2.904554857,31521651.63
10/6/2020,7013,1207,118,5,0,31521657,8024.123852,311.2611413,106.5671081,8.376753831,2.713047048,31521555.41,7947.211677,309.5981259,106.3727142,8.349080106,2.710937408,31521632.2,7982.877823,314.9727193,106.527539,8.403535971,2.701172014,31521644.31
11/6/2020,7064,1186,119,5,0,31521626,8051.933049,292.5941934,106.5811792,7.933768059,2.523205128,31521546.97,7974.886413,291.0254091,106.3867153,7.907159101,2.5210796,31521623.8,8018.275119,293.8986499,106.5457466,7.926253081,2.512203275,31521633.74
12/6/2020,7167,1114,121,4,0,31521594,8077.988288,275.0707925,106.5943884,7.514070188,2.346808581,31521539.1,8000.851833,273.5668957,106.3998764,7.488053719,2.34452237,31521615.96,8041.570873,274.4981953,106.5632511,7.539696561,2.336356736,31521632.64
13/6/2020,7310,1014,121,4,0,31521551,8102.433826,258.5966768,106.6068066,7.116033853,2.182746086,31521531.75,8025.210388,257.1557413,106.4122479,7.090626929,2.180333695,31521608.63,8062.269607,258.9224748,106.5810915,7.171304527,2.172315787,31521615.61
14/6/2020,7345,987,121,4,0,31521543,8125.365628,243.1092326,106.618481,6.73858244,2.030156617,31521524.89,8048.058389,241.7291118,106.4238772,6.713795385,2.027646876,31521601.8,8080.588606,242.6342285,106.5982296,6.760627361,2.019688938,31521615.72
15/6/2020,7399,974,121,4,0,31521502,8154.765652,232.6354885,106.817996,6.596470131,2.072315496,31521505.65,8076.015328,230.709714,106.5928521,6.540321042,2.043731352,31521584.68,8103.875078,234.1478466,106.7896622,6.50237274,2.036059595,31521609.55
16/6/2020,7732,652,121,4,0,31521491,8181.623649,222.0417838,106.9806289,6.418731067,2.076572785,31521489.23,8102.678961,220.1928257,106.7542909,6.364253152,2.049294785,31521568.37,8130.968746,220.3641931,106.9496374,6.359875257,2.044368345,31521594.51
17/6/2020,7872,522,121,4,0,31521481,8207.226823,211.9346684,107.1359434,6.239619442,2.072003156,31521473.6,8128.106565,210.1555152,106.9085233,6.186541994,2.045699768,31521552.85,8163.262324,209.9819248,107.0940089,6.149475828,2.028250354,31521580.65
18/6/2020,7999,409,121,4,0,31521467,8231.642236,202.2877418,107.2843285,6.059718848,2.059538884,31521458.72,8152.352949,200.5758987,107.0558648,6.008028593,2.034167116,31521538.08,8194.701475,197.8373835,107.2714457,6.013525353,2.001845388,31521573.25
19/6/2020,8069,345,121,3,0,31521462,8254.922466,193.0800659,107.4260874,5.87977429,2.040271773,31521444.56,8175.470552,191.4330923,107.1966177,5.829454923,2.015789519,31521524.01,8210.281551,187.5526248,107.4319733,5.851415536,1.98106791,31521544.5
20/6/2020,8145,290,121,3,0,31521441,8277.117898,184.2916282,107.561511,5.700438913,2.015175214,31521431.09,8197.509542,182.7071662,107.3310717,5.651473237,1.991543917,31521510.63,8221.806278,180.299075,107.5835317,5.61262712,1.941156018,31521535.23
21/6/2020,8155,296,121,3,0,31521425,8298.276733,175.903329,107.6908777,5.522284637,1.985118541,31521418.26,8218.517908,174.3791009,107.459504,5.474654585,1.962302727,31521497.9,8232.880892,172.0448306,107.726379,5.396447441,1.918114824,31521514.8
22/6/2020,8176,290,121,2,0,31521411,8318.445076,167.8969399,107.8144543,5.345809912,1.950877118,31521406.06,8238.541552,166.4307458,107.58218,5.299496596,1.928844025,31521485.78,8258.583248,166.3923507,107.855252,5.220874524,1.8823313,31521508.02
23/6/2020,8185,284,121,3,0,31521407,8337.667024,160.2550636,107.932496,5.171446819,1.913141514,31521394.46,8257.624373,158.8447791,107.699354,5.126430581,1.891860764,31521474.26,8285.34489,158.2160141,107.9785835,5.048714597,1.814627181,31521499.13
24/6/2020,8230,245,121,2,0,31521402,8355.984752,152.9610964,108.0452473,4.99956754,1.872525822,31521383.42,8275.808354,151.60467,107.8112691,4.955828013,1.851969136,31521463.3,8303.005171,150.3688632,108.0759956,4.891223372,1.786126074,31521486.42
25/6/2020,8270,209,121,2,0,31521398,8373.438588,145.9991914,108.1529419,4.830490277,1.8295752,31521372.92,8293.133639,144.6946426,107.9181581,4.788006438,1.809716148,31521452.88,8314.296269,143.8512454,108.1738606,4.66929717,1.760824186,31521480.99
26/6/2020,8293,192,121,0,0,31521394,8390.067098,139.3542244,108.2558038,4.664484628,1.784772697,31521362.94,8309.638612,138.0996412,108.020244,4.623234868,1.765586484,31521442.97,8325.55693,136.6320912,108.2753219,4.497967173,1.699238879,31521470.93
27/6/2020,8307,188,121,2,0,31521382,8405.907152,133.0117603,108.3540472,4.50177651,1.738545438,31521353.45,8325.359972,131.8052975,108.1177397,4.461738691,1.720008719,31521433.56,8336.010846,129.6034831,108.3654966,4.328602643,1.673453795,31521464.1
28/6/2020,8317,196,121,3,1,31521362,8420.994005,126.9580226,108.4478768,4.342552622,1.691270233,31521344.44,8340.332803,125.7978992,108.2108492,4.303704142,1.673360941,31521424.61,8348.896179,124.7518975,108.4500087,4.155578806,1.637854677,31521457.26
29/6/2020,8333,183,121,3,1,31521359,8435.361357,121.1798621,108.5374889,4.186964528,1.643278641,31521335.87,8354.590644,120.0643597,108.2997677,4.149282382,1.625975853,31521416.11,8357.523217,119.2871479,108.5163159,3.972804552,1.595382181,31521455.35
30/6/2020,8353,165,121,4,1,31521356,8449.041424,115.6647293,108.6230709,4.035132358,1.594861563,31521327.74,8368.165553,114.5921897,108.3846817,3.998593199,1.578145376,31521408.03,8371.374898,115.1271323,108.5748797,3.842859105,1.544091782,31521451.21
1/7/2020,8374,145,121,5,2,31521353,8462.065002,110.4006466,108.7048022,3.887148179,1.546273396,31521320.01,8381.088173,109.3694702,108.4657696,3.851728382,1.530124819,31521400.36,8379.372878,108.9905782,108.6515841,3.71447155,1.521638254,31521433.02
2/7/2020,8436,86,121,4,2,31521351,8474.461524,105.376182,108.7828543,3.743079066,1.497735791,31521312.67,8393.387789,104.3848258,108.5432023,3.70875478,1.482136654,31521393.08,8389.733194,104.1598723,108.7144604,3.597536863,1.471091238,31521422.67
3/7/2020,8445,82,121,2,2,31521348,8478.585947,114.2003904,108.929381,3.919244238,1.530787534,31521299.34,8398.495623,110.9323398,108.6746647,3.832055876,1.501593657,31521381.12,8395.11162,110.2209916,108.784728,3.73990326,1.497539093,31521412.67
4/7/2020,8460,77,121,2,0,31521340,8484.280467,121.4112194,109.07389,4.060633139,1.556418458,31521286.08,8403.970123,117.8902201,108.8141634,3.967213629,1.525447072,31521368.35,8400.56821,115.3116575,108.9219885,3.877093153,1.518504336,31521403.83
5/7/2020,8464,78,121,2,2,31521333,8490.358615,129.0511587,109.2268102,4.214269507,1.586513079,31521271.99,8409.834553,125.2841992,108.9622103,4.114815484,1.553835179,31521354.73,8406.769715,124.2764258,109.0653663,4.058040869,1.549252207,31521389.34
6/7/2020,8475,72,121,2,2,31521328,8496.866434,137.1712564,109.389153,4.381403472,1.621426553,31521256.95,8416.11362,133.1416229,109.1193495,4.275491601,1.586910862,31521340.2,8413.491485,130.6783382,109.2008269,4.182676615,1.57116201,31521380.96
