t,beta1,beta2,beta3,r1,r2,r3,d1,d2,d3,p1,p2,p3,gamma,sigma
3/5/2020,0.037491489,0.001077558,0.000569339,0.0474848,0.033000269,0.037991605,0.00048434,0.000596529,0.000969972,0.979212387,0.014642997,0.007448409,0.000100078,0.05
4/5/2020,0.037491489,0.001077558,0.000569339,0.0474848,0.033000269,0.037991605,0.00048434,0.000596529,0.000969972,0.979212387,0.014642997,0.007448409,0.000100078,0.05
5/5/2020,0.037491489,0.001077558,0.000569339,0.0474848,0.033000269,0.037991605,0.00048434,0.000596529,0.000969972,0.979212387,0.014642997,0.007448409,0.000100078,0.05
6/5/2020,0.037491489,0.001077558,0.000569339,0.0474848,0.033000269,0.037991605,0.00048434,0.000596529,0.000969972,0.979212387,0.014642997,0.007448409,0.000100078,0.05
7/5/2020,0.037491489,0.001077558,0.000569339,0.0474848,0.033000269,0.037991605,0.00048434,0.000596529,0.000969972,0.979212387,0.014642997,0.007448409,0.000100078,0.05
8/5/2020,0.037491489,0.001077558,0.000569339,0.0474848,0.033000269,0.037991605,0.00048434,0.000596529,0.000969972,0.979212387,0.014642997,0.007448409,0.000100078,0.05
9/5/2020,0.028164231,3.39E-05,2.29E-05,0.051797178,0.036049565,0.041129449,0.000355384,0.000426678,0.000711532,0.985518136,0.011353461,0.004179059,1.00E-04,0.05
10/5/2020,0.028164231,3.39E-05,2.29E-05,0.051797178,0.036049565,0.041129449,0.000355384,0.000426678,0.000711532,0.985518136,0.011353461,0.004179059,1.00E-04,0.05
11/5/2020,0.028164231,3.39E-05,2.29E-05,0.051797178,0.036049565,0.041129449,0.000355384,0.000426678,0.000711532,0.985518136,0.011353461,0.004179059,1.00E-04,0.05
12/5/2020,0.028164231,3.39E-05,2.29E-05,0.051797178,0.036049565,0.041129449,0.000355384,0.000426678,0.000711532,0.985518136,0.011353461,0.004179059,1.00E-04,0.05
13/5/2020,0.028164231,3.39E-05,2.29E-05,0.051797178,0.036049565,0.041129449,0.000355384,0.000426678,0.000711532,0.985518136,0.011353461,0.004179059,1.00E-04,0.05
14/5/2020,0.028164231,3.39E-05,2.29E-05,0.051797178,0.036049565,0.041129449,0.000355384,0.000426678,0.000711532,0.985518136,0.011353461,0.004179059,1.00E-04,0.05
15/5/2020,0.028164231,3.39E-05,2.29E-05,0.051797178,0.036049565,0.041129449,0.000355384,0.000426678,0.000711532,0.985518136,0.011353461,0.004179059,1.00E-04,0.05
16/5/2020,0.028164231,3.39E-05,2.29E-05,0.051797178,0.036049565,0.041129449,0.000355384,0.000426678,0.000711532,0.985518136,0.011353461,0.004179059,1.00E-04,0.05
17/5/2020,0.028164231,3.39E-05,2.29E-05,0.051797178,0.036049565,0.041129449,0.000355384,0.000426678,0.000711532,0.985518136,0.011353461,0.004179059,1.00E-04,0.05
18/5/2020,0.028164231,3.39E-05,2.29E-05,0.051797178,0.036049565,0.041129449,0.000355384,0.000426678,0.000711532,0.985518136,0.011353461,0.004179059,1.00E-04,0.05
19/5/2020,0.053583361,0.000327845,0.00019833,0.041360811,0.028998511,0.032911102,0.000118067,0.000141323,0.000235521,0.995542796,0.007056595,0.002558352,0.0001003,0.05
20/5/2020,0.053583361,0.000327845,0.00019833,0.041360811,0.028998511,0.032911102,0.000118067,0.000141323,0.000235521,0.995542796,0.007056595,0.002558352,0.0001003,0.05
21/5/2020,0.053583361,0.000327845,0.00019833,0.041360811,0.028998511,0.032911102,0.000118067,0.000141323,0.000235521,0.995542796,0.007056595,0.002558352,0.0001003,0.05
22/5/2020,0.053583361,0.000327845,0.00019833,0.041360811,0.028998511,0.032911102,0.000118067,0.000141323,0.000235521,0.995542796,0.007056595,0.002558352,0.0001003,0.05
23/5/2020,0.053583361,0.000327845,0.00019833,0.041360811,0.028998511,0.032911102,0.000118067,0.000141323,0.000235521,0.995542796,0.007056595,0.002558352,0.0001003,0.05
24/5/2020,0.053583361,0.000327845,0.00019833,0.041360811,0.028998511,0.032911102,0.000118067,0.000141323,0.000235521,0.995542796,0.007056595,0.002558352,0.0001003,0.05
25/5/2020,0.053583361,0.000327845,0.00019833,0.041360811,0.028998511,0.032911102,0.000118067,0.000141323,0.000235521,0.995542796,0.007056595,0.002558352,0.0001003,0.05
26/5/2020,0.053583361,0.000327845,0.00019833,0.041360811,0.028998511,0.032911102,0.000118067,0.000141323,0.000235521,0.995542796,0.007056595,0.002558352,0.0001003,0.05
27/5/2020,0.053583361,0.000327845,0.00019833,0.041360811,0.028998511,0.032911102,0.000118067,0.000141323,0.000235521,0.995542796,0.007056595,0.002558352,0.0001003,0.05
28/5/2020,0.053583361,0.000327845,0.00019833,0.041360811,0.028998511,0.032911102,0.000118067,0.000141323,0.000235521,0.995542796,0.007056595,0.002558352,0.0001003,0.05
29/5/2020,0.053583361,0.000327845,0.00019833,0.041360811,0.028998511,0.032911102,0.000118067,0.000141323,0.000235521,0.995542796,0.007056595,0.002558352,0.0001003,0.05
30/5/2020,0.053583361,0.000327845,0.00019833,0.041360811,0.028998511,0.032911102,0.000118067,0.000141323,0.000235521,0.995542796,0.007056595,0.002558352,0.0001003,0.05
31/5/2020,0.053583361,0.000327845,0.00019833,0.041360811,0.028998511,0.032911102,0.000118067,0.000141323,0.000235521,0.995542796,0.007056595,0.002558352,0.0001003,0.05
1/6/2020,0.053583361,0.000327845,0.00019833,0.041360811,0.028998511,0.032911102,0.000118067,0.000141323,0.000235521,0.995542796,0.007056595,0.002558352,0.0001003,0.05
2/6/2020,0.053583361,0.000327845,0.00019833,0.041360811,0.028998511,0.032911102,0.000118067,0.000141323,0.000235521,0.995542796,0.007056595,0.002558352,0.0001003,0.05
3/6/2020,0.053583361,0.000327845,0.00019833,0.041360811,0.028998511,0.032911102,0.000118067,0.000141323,0.000235521,0.995542796,0.007056595,0.002558352,0.0001003,0.05
4/6/2020,0.053583361,0.000327845,0.00019833,0.041360811,0.028998511,0.032911102,0.000118067,0.000141323,0.000235521,0.995542796,0.007056595,0.002558352,0.0001003,0.05
5/6/2020,0.053583361,0.000327845,0.00019833,0.041360811,0.028998511,0.032911102,0.000118067,0.000141323,0.000235521,0.995542796,0.007056595,0.002558352,0.0001003,0.05
