t,beta1,r1,d1,gamma,sigma
29/7/2020,0.105118525,0.047558881,0.000839549,1.03E-10,0.05
30/7/2020,0.105118525,0.047558881,0.000839549,1.03E-10,0.05
31/7/2020,0.061636484,0.077660022,0.000106951,9.54E-11,0.05
1/8/2020,0.061636484,0.077660022,0.000106951,9.54E-11,0.05
2/8/2020,0.061636484,0.077660022,0.000106951,9.54E-11,0.05
3/8/2020,0.061636484,0.077660022,0.000106951,9.54E-11,0.05
4/8/2020,0.061636484,0.077660022,0.000106951,9.54E-11,0.05
5/8/2020,0.061636484,0.077660022,0.000106951,9.54E-11,0.05
6/8/2020,0.061636484,0.077660022,0.000106951,9.54E-11,0.05
7/8/2020,0.061636484,0.077660022,0.000106951,9.54E-11,0.05
8/8/2020,0.061636484,0.077660022,0.000106951,9.54E-11,0.05
9/8/2020,0.061636484,0.077660022,0.000106951,9.54E-11,0.05
10/8/2020,0.061636484,0.077660022,0.000106951,9.54E-11,0.05
11/8/2020,0.087899225,0.066988631,0.00012132,9.64E-11,0.05
12/8/2020,0.087899225,0.066988631,0.00012132,9.64E-11,0.05
13/8/2020,0.087899225,0.066988631,0.00012132,9.64E-11,0.05
14/8/2020,0.087899225,0.066988631,0.00012132,9.64E-11,0.05
15/8/2020,0.087899225,0.066988631,0.00012132,9.64E-11,0.05
16/8/2020,0.087899225,0.066988631,0.00012132,9.64E-11,0.05
17/8/2020,0.087899225,0.066988631,0.00012132,9.64E-11,0.05
18/8/2020,0.050359465,0.054376048,0.000157468,1.03E-10,0.05
19/8/2020,0.050359465,0.054376048,0.000157468,1.03E-10,0.05
20/8/2020,0.050359465,0.054376048,0.000157468,1.03E-10,0.05
21/8/2020,0.050359465,0.054376048,0.000157468,1.03E-10,0.05
22/8/2020,0.050359465,0.054376048,0.000157468,1.03E-10,0.05
23/8/2020,0.050359465,0.054376048,0.000157468,1.03E-10,0.05
24/8/2020,0.050359465,0.054376048,0.000157468,1.03E-10,0.05
25/8/2020,0.086825042,0.068391339,0.00154414,9.70E-11,0.05
26/8/2020,0.086825042,0.068391339,0.00154414,9.70E-11,0.05
27/8/2020,0.086825042,0.068391339,0.00154414,9.70E-11,0.05
28/8/2020,0.086825042,0.068391339,0.00154414,9.70E-11,0.05
29/8/2020,0.086825042,0.068391339,0.00154414,9.70E-11,0.05
30/8/2020,0.086825042,0.068391339,0.00154414,9.70E-11,0.05
31/8/2020,0.086825042,0.068391339,0.00154414,9.70E-11,0.05
1/9/2020,0.086825042,0.068391339,0.00154414,9.70E-11,0.05
2/9/2020,0.086825042,0.068391339,0.00154414,9.70E-11,0.05
3/9/2020,0.086825042,0.068391339,0.00154414,9.70E-11,0.05
4/9/2020,0.086825042,0.068391339,0.00154414,9.70E-11,0.05
5/9/2020,0.086825042,0.068391339,0.00154414,9.70E-11,0.05
6/9/2020,0.086825042,0.068391339,0.00154414,9.70E-11,0.05
7/9/2020,0.153238298,0.034236186,0.000192398,1.03E-10,0.05
8/9/2020,0.153238298,0.034236186,0.000192398,1.03E-10,0.05
9/9/2020,0.153238298,0.034236186,0.000192398,1.03E-10,0.05
10/9/2020,0.153238298,0.034236186,0.000192398,1.03E-10,0.05
11/9/2020,0.153238298,0.034236186,0.000192398,1.03E-10,0.05
12/9/2020,0.153238298,0.034236186,0.000192398,1.03E-10,0.05
13/9/2020,0.153238298,0.034236186,0.000192398,1.03E-10,0.05
14/9/2020,0.153238298,0.034236186,0.000192398,1.03E-10,0.05
15/9/2020,0.153238298,0.034236186,0.000192398,1.03E-10,0.05
16/9/2020,0.119977011,0.066422591,0.000629633,1.05E-10,0.05
17/9/2020,0.119977011,0.066422591,0.000629633,1.05E-10,0.05
18/9/2020,0.119977011,0.066422591,0.000629633,1.05E-10,0.05
19/9/2020,0.119977011,0.066422591,0.000629633,1.05E-10,0.05
20/9/2020,0.119977011,0.066422591,0.000629633,1.05E-10,0.05
21/9/2020,0.119977011,0.066422591,0.000629633,1.05E-10,0.05
22/9/2020,0.119977011,0.066422591,0.000629633,1.05E-10,0.05
23/9/2020,0.119977011,0.066422591,0.000629633,1.05E-10,0.05
24/9/2020,0.119977011,0.066422591,0.000629633,1.05E-10,0.05
25/9/2020,0.119977011,0.066422591,0.000629633,1.05E-10,0.05
26/9/2020,0.119977011,0.066422591,0.000629633,1.05E-10,0.05
27/9/2020,0.119977011,0.066422591,0.000629633,1.05E-10,0.05
28/9/2020,0.119977011,0.066422591,0.000629633,1.05E-10,0.05
29/9/2020,0.119977011,0.066422591,0.000629633,1.05E-10,0.05
30/9/2020,0.119977011,0.066422591,0.000629633,1.05E-10,0.05
1/10/2020,0.119977011,0.066422591,0.000629633,1.05E-10,0.05
2/10/2020,0.141068449,0.047953057,0.00092756,9.75E-11,0.05
3/10/2020,0.141068449,0.047953057,0.00092756,9.75E-11,0.05
4/10/2020,0.141068449,0.047953057,0.00092756,9.75E-11,0.05
5/10/2020,0.141068449,0.047953057,0.00092756,9.75E-11,0.05
6/10/2020,0.141068449,0.047953057,0.00092756,9.75E-11,0.05
7/10/2020,0.141068449,0.047953057,0.00092756,9.75E-11,0.05
8/10/2020,0.141068449,0.047953057,0.00092756,9.75E-11,0.05
9/10/2020,0.141068449,0.047953057,0.00092756,9.75E-11,0.05
10/10/2020,0.141068449,0.047953057,0.00092756,9.75E-11,0.05
11/10/2020,0.141068449,0.047953057,0.00092756,9.75E-11,0.05
12/10/2020,0.141068449,0.047953057,0.00092756,9.75E-11,0.05
13/10/2020,0.141068449,0.047953057,0.00092756,9.75E-11,0.05
14/10/2020,0.141068449,0.047953057,0.00092756,9.75E-11,0.05
