date,cases_recovered,cases_active,deaths_total,susceptible
24/10/2020,181974,17355,9819,38245180
25/10/2020,184194,17694,9844,38242596
26/10/2020,187100,16983,9876,38240369
27/10/2020,189350,16855,9899,38238224
28/10/2020,191723,18564,9926,38234115
29/10/2020,194105,18828,9954,38231441
30/10/2020,196935,18669,9982,38228742
31/10/2020,198952,19566,10024,38225786
1/11/2020,200768,21171,10060,38222329
2/11/2020,203128,22231,10085,38218884
3/11/2020,206691,21870,10127,38215640
4/11/2020,208815,22993,10153,38212367
5/11/2020,210429,24282,10224,38209393
6/11/2020,214441,23496,10281,38206110
7/11/2020,216338,25476,10326,38202188
8/11/2020,218279,27150,10380,38198519
9/11/2020,221758,27863,10434,38194273
10/11/2020,224912,29272,10465,38189679
11/11/2020,226826,31402,10507,38185593
12/11/2020,230429,32033,10575,38181291
13/11/2020,234404,32564,10628,38176732
14/11/2020,236870,34996,10711,38171751
15/11/2020,240434,36113,10771,38167010
16/11/2020,244699,37053,10833,38161743
17/11/2020,248859,37636,10895,38156938
18/11/2020,253089,38135,10968,38152136
19/11/2020,257310,38133,11025,38147860
20/11/2020,261754,38232,11123,38143219
21/11/2020,265568,38981,11202,38138577
22/11/2020,269137,40311,11271,38133609
23/11/2020,274315,40766,11343,38127904
24/11/2020,278191,42261,11390,38122486
25/11/2020,281883,44219,11453,38116773
26/11/2020,285672,45223,11549,38111884
27/11/2020,291221,44604,11641,38106862
28/11/2020,295475,45894,11728,38101231
29/11/2020,299095,48147,11822,38095264
30/11/2020,304595,49050,11915,38088768
1/12/2020,309557,50491,11988,38082292
2/12/2020,314529,51557,12053,38076189
3/12/2020,319250,52084,12134,38070860
4/12/2020,324802,52725,12248,38064553
5/12/2020,329676,54262,12330,38058060
6/12/2020,334375,55775,12418,38051760
7/12/2020,344034,53006,12527,38044761
8/12/2020,349629,54313,12612,38037774
9/12/2020,355401,54957,12695,38031275
10/12/2020,361020,55230,12784,38025294
11/12/2020,367837,54592,12900,38018999
12/12/2020,373898,55146,13024,38012260
13/12/2020,378653,57020,13166,38005489
14/12/2020,385021,57236,13292,37998779
15/12/2020,391435,57308,13386,37992199
16/12/2020,397217,58178,13465,37985468
17/12/2020,403667,57976,13569,37979116
18/12/2020,410988,56932,13708,37972700
19/12/2020,416901,57911,13824,37965692
20/12/2020,422175,59221,13947,37958985
21/12/2020,429372,58777,14089,37952090
22/12/2020,437458,57305,14168,37945397
23/12/2020,444166,56911,14235,37939016
24/12/2020,448119,59061,14328,37932820
25/12/2020,448829,65027,14497,37925975
26/12/2020,450669,69831,14649,37919179
27/12/2020,461134,63373,14734,37915087
28/12/2020,473200,59269,14901,37906958
29/12/2020,482944,55324,15005,37901055
30/12/2020,490229,53716,15118,37895265
31/12/2020,493638,56592,15274,37888824
1/1/2021,494437,63176,15368,37881347
2/1/2021,497492,68437,15498,37872901
3/1/2021,510595,62712,15632,37865389
4/1/2021,523448,57213,15715,37857952
5/1/2021,529580,58178,15755,37850815
6/1/2021,537024,58438,15962,37842904
7/1/2021,544047,58706,16118,37835457
8/1/2021,551983,59006,16254,37827085
9/1/2021,558594,60526,16463,37818745
10/1/2021,565049,62710,16590,37809979
11/1/2021,575152,61136,16726,37801314
12/1/2021,582822,61663,16849,37792994
13/1/2021,591131,60087,16965,37786145
14/1/2021,599753,57606,17111,37779858
15/1/2021,608322,55748,17260,37772998
16/1/2021,614692,56789,17414,37765433
17/1/2021,621857,56241,17606,37758624
18/1/2021,629547,55462,17758,37751561
19/1/2021,637132,54800,17915,37744481
20/1/2021,644967,52110,17995,37739256
21/1/2021,652246,49366,18139,37734577
22/1/2021,659185,47976,18334,37728833
23/1/2021,663552,49407,18491,37722878
24/1/2021,670938,47772,18697,37716921
25/1/2021,677636,46579,18843,37711270
26/1/2021,684817,44602,18962,37705947
27/1/2021,690369,43536,19106,37701317
28/1/2021,695578,42175,19269,37697306
29/1/2021,701306,40521,19399,37693102
30/1/2021,706285,40291,19527,37688225
31/1/2021,710699,40432,19662,37683535
1/2/2021,718049,37605,19802,37678872
2/2/2021,722002,37960,19891,37674475
3/2/2021,726258,37337,19994,37670739
4/2/2021,729768,36592,20057,37667911
5/2/2021,726095,43348,20208,37664677
6/2/2021,729371,43999,20364,37660594
7/2/2021,732688,44609,20459,37656572
8/2/2021,752390,28545,20550,37652843
9/2/2021,756588,27953,20612,37649175
10/2/2021,760476,26965,20679,37646208
11/2/2021,763979,26066,20752,37643531
12/2/2021,767170,25967,20845,37640346
13/2/2021,769007,27228,20928,37637165
14/2/2021,771956,27349,21001,37634022
15/2/2021,774703,28025,21077,37630523
16/2/2021,782150,23372,21145,37627661
17/2/2021,785508,22500,21181,37625139
18/2/2021,789108,21237,21231,37622752
19/2/2021,792455,20461,21265,37620147
20/2/2021,795451,20714,21330,37616833
21/2/2021,798129,21050,21407,37613742
22/2/2021,801678,20667,21460,37610523
23/2/2021,805428,19700,21502,37607698
24/2/2021,808449,19509,21550,37604820
25/2/2021,811551,19159,21588,37602030
26/2/2021,814559,19004,21631,37599134
27/2/2021,816972,19666,21690,37596000
28/2/2021,819420,20389,21738,37592781
1/3/2021,823249,19811,21782,37589486
2/3/2021,826172,19706,21816,37586634
3/3/2021,829287,19161,21842,37584038
4/3/2021,832084,18793,21870,37581581
5/3/2021,834868,18767,21924,37578769
6/3/2021,837730,18692,21969,37575937
7/3/2021,839824,19920,22010,37572574
8/3/2021,843901,18694,22035,37569698
9/3/2021,846931,18658,22066,37566673
10/3/2021,849784,18815,22093,37563636
11/3/2021,852439,18951,22122,37560816
12/3/2021,855849,18735,22151,37557593
13/3/2021,858330,19242,22185,37554571
14/3/2021,860779,20220,22217,37551112
15/3/2021,864624,19881,22250,37547573
16/3/2021,867542,20376,22282,37544128
17/3/2021,870725,20015,22306,37541282
18/3/2021,873615,19922,22328,37538463
19/3/2021,876936,19949,22364,37535079
20/3/2021,879517,20934,22397,37531480
21/3/2021,882026,22614,22422,37527266
22/3/2021,886109,22515,22448,37523256
23/3/2021,889247,23210,22481,37519390
24/3/2021,892201,23991,22521,37515615
25/3/2021,895645,24135,22539,37512009
26/3/2021,899230,24567,22563,37507968
27/3/2021,902074,26892,22594,37502768
28/3/2021,904909,29117,22629,37497673
29/3/2021,909540,29821,22658,37492309
30/3/2021,912684,31776,22685,37487183
31/3/2021,918581,30438,22700,37482609
1/4/2021,922632,31239,22726,37477731
2/4/2021,924144,35208,22758,37472218
3/4/2021,929085,36030,22800,37466413
4/4/2021,930750,41258,22828,37459492
5/4/2021,937403,41409,22846,37452670
6/4/2021,945550,39686,22870,37446222
7/4/2021,950990,40472,22911,37439955
8/4/2021,956665,41295,22933,37433435
9/4/2021,962451,42625,22963,37426289
10/4/2021,967364,45670,23000,37418294
11/4/2021,972153,50087,23037,37409051
12/4/2021,979856,50881,23082,37400509
13/4/2021,986199,53163,23113,37391853
14/4/2021,992740,55134,23140,37383314
15/4/2021,999374,56007,23175,37375772
16/4/2021,1006819,57107,23228,37367174
17/4/2021,1013533,59910,23281,37357604
18/4/2021,1020054,62689,23322,37348263
19/4/2021,1030214,61346,23372,37339396
20/4/2021,1038181,61872,23403,37330872
21/4/2021,1046969,61350,23448,37322561
22/4/2021,1057653,57897,23492,37315286
23/4/2021,1066739,57176,23546,37306867
24/4/2021,1074073,58169,23600,37298486
25/4/2021,1081040,59885,23655,37289748
26/4/2021,1091032,58141,23712,37281443
27/4/2021,1099133,57826,23755,37273614
28/4/2021,1107448,56676,23793,37266411
29/4/2021,1116894,54254,23838,37259342
30/4/2021,1125237,53611,23887,37251593
1/5/2021,1131494,55640,23944,37243250
2/5/2021,1137041,58383,23994,37234910
3/5/2021,1148593,55241,24034,37226460
4/5/2021,1156625,55000,24071,37218632
5/5/2021,1164426,54726,24109,37211067
6/5/2021,1172437,53349,24163,37204379
7/5/2021,1180131,52989,24219,37196989
8/5/2021,1185870,55214,24256,37188988
9/5/2021,1191480,57389,24297,37181162
10/5/2021,1201850,54367,24347,37173764
11/5/2021,1209322,54130,24409,37166467
12/5/2021,1216611,53139,24449,37160129
13/5/2021,1223096,52005,24480,37154747
14/5/2021,1232005,49258,24530,37148535
15/5/2021,1237776,50046,24590,37141916
16/5/2021,1243121,50659,24632,37135916
17/5/2021,1253009,46441,24672,37130206
18/5/2021,1260105,44703,24710,37124810
19/5/2021,1267075,42290,24741,37120222
20/5/2021,1273440,39922,24778,37116188
21/5/2021,1279849,37712,24826,37111941
22/5/2021,1283944,38624,24871,37106889
23/5/2021,1287785,39414,24922,37102207
24/5/2021,1292891,38268,24962,37098207
25/5/2021,1300280,34591,24988,37094469
26/5/2021,1305046,32935,25029,37091318
27/5/2021,1313603,26830,25079,37088816
28/5/2021,1318719,24271,25114,37086224
29/5/2021,1322602,23305,25162,37083259
30/5/2021,1325932,23149,25192,37080055
31/5/2021,1331521,20233,25237,37077337
1/6/2021,1335777,18415,25272,37074864
2/6/2021,1339517,16757,25299,37072755
3/6/2021,1342878,15015,25318,37071117
4/6/2021,1345844,14065,25364,37069055
5/6/2021,1348019,14028,25395,37066886
6/6/2021,1350278,13797,25427,37064826
7/6/2021,1353705,12215,25469,37062939
8/6/2021,1356098,11331,25481,37061418
9/6/2021,1358565,10069,25508,37060186
10/6/2021,1361024,8849,25537,37058918
11/6/2021,1363175,8049,25589,37057515
12/6/2021,1364946,7727,25619,37056036
13/6/2021,1366469,7616,25632,37054611
14/6/2021,1368941,6503,25658,37053226
15/6/2021,1370779,5881,25675,37051993
16/6/2021,1372542,5056,25686,37051044
17/6/2021,1374236,4140,25715,37050237
18/6/2021,1375709,3687,25743,37049189
19/6/2021,1376908,3582,25756,37048082
20/6/2021,1377881,3610,25767,37047070
21/6/2021,1379852,2567,25798,37046111
22/6/2021,1381123,2077,25819,37045309
23/6/2021,1382406,1346,25827,37044749
24/6/2021,1383379,923,25898,37044128
25/6/2021,1384222,784,25919,37043403
26/6/2021,1384925,772,25936,37042695
27/6/2021,1385414,944,25943,37042027
